code,product_name,nutrition_grades,brands,categories,energy-kcal_100g,sugars_100g,salt_100g,fat_100g
6111252421582,اكوافينا,b,pepsi,"boissons-et-préparations-de-boissons, boissons, eaux, eaux-de-sources, eaux-minérales, eaux-de-table, fr:eaux",0.0,0.0,0.0,0.0
7622210449283,Prince Goût Chocolat,e,Lu,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de chocolate",467.0,32.0,0.49,17.0
3046920029759,Excellence Noir Prodigieux 90% Cacao,e,Lindt,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs extra fin",592.0,7.0,0.03,55.0
6111035003035,Oulmes natural carbonated water,a,Les eaux minérales d'Oulmès S.A.,"Boissons,Boissons gazeuses,Eaux,Eaux de sources,Eaux minérales,Eaux gazeuses,Eaux minérales naturelles,Eaux minérales gazeuses",,,0.0784,
3017620425035,Nutella,e,Ferrero,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao,en:Petit-déjeuners,en:Produits à tartiner,en:Produits à tartiner sucrés,en:Pâtes à tartiner,en:Pâtes à tartiner au chocolat,en:Pâtes à tartiner aux noisettes,en:Pâtes à tartiner aux noisettes et au cacao, en:Confectionary based spreads",539.0,56.3,0.107,30.9
5449000147417,Orange juice,e,Coca cola,"Cibi e bevande a base vegetale,Bevande,Bevande a base di piante,Bevande a base di frutta,Succo e nettare,en:Orange-based beverages",39.0,17.0,0.126,0.0
6111031005064,Tonik,e,Bimo,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Cereals and their products,Flours,Biscuits,Cereal flours,Sweeteners,Wheat flours,Sugars,fr:Gaufrettes-fourrees-au-cacao",504.0,40.0,0.217,22.2
6111180000231,levure pâtisserie,b,,levure patissiere,183.0,0.0,0.0,0.0
6111128000163,Ain Saiss Eau Minerale Naturelle,a,Danone,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales",0.0,0.0,0.0,0.0
3175680011480,Sésame,c,Gerblé,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits",467.0,17.0,0.38,18.0
6111162000839,Confiture de fraise,unknown,Délicia,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Petit-déjeuners,Produits à tartiner,Fruits et produits dérivés,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures de fruits rouges,Confitures de fraises",250.0,,,0.3
6111035001659,Ain Atlas,a,Eau minérale naturelle des Montagnes d'Atlas,"Boissons,Eaux,Eaux de sources,Eaux minérales",,,0.0,
6111242100206,Yaourt nature,b,Jaouda,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Yaourts natures",78.5,0.0,0.0,3.3
6111035001635,Ain Atlas,a,Eau minérale naturelle,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales",0.0,0.0,0.12,0.0
6111184004129,Mayonnaise recette originale,d,Star,"Condiments,Matières grasses,Sauces,Mayonnaises,en:groceries",592.0,0.05,1.75,65.21
5025125000006,Sourdough White Ciabattin Bread,b,Jason’s,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,White breads,Sourdough-bread",230.0,2.4,0.905,0.8
20995553,Шоколад 85% какаова маса,d,J.D. Gross,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates",579.0,12.9,0.03,46.8
3268840001008,CRISTALINE Eau De Source 0.5L,a,Cristaline,"Boissons et préparations de boissons, Boissons, Eaux, Eaux de sources, Boissons sans sucre ajouté",0.0,,0.00476,0.0
6111128000460,,a,aïn Saiss,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux minérales naturelles",,,0.002,
3017620422003,Nutella,unknown,Ferrero,,539.0,56.3,0.107,30.9
5025125000112,White Sourdough Bread,b,Jason’s,"Sourdough-bread, en:breads",237.0,2.1,0.787,0.698
5025125000037,Sourdough Grains & Seeds,a,Jason's,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads,Vegan,Vegetarian",237.0,1.4,0.825,2.7
6111203006653,Cheddar,d,la Hollandaise,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Cheeses from the United Kingdom, Cheeses from England, Cheddar cheese, en:cheddar-slices",270.0,6.0,1.5,21.0
20724696,Almonds,a,"Alesto,Lidl","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Fruits à coques et dérivés,Fruits à coques,Amandes,Fruits à coques décortiqués,Amandes décortiquées,Amandes non-salées",621.0,4.8,0.01,53.3
6111184001562,Star Branded Iodized Salt,not-applicable,Star,"Condiments,Sels,Sels de table,en:groceries",,0.0,99.0,0.0
6111184004730,Ketchup,c,Star,"en:Condiments, en:Sauces, en:Tomato sauces, en:Ketchup, en:Groceries",108.0,22.36,0.00555,0.08
20267605,Cashew Nuts,b,"Alesto, 04 x Lidl 07.25, 06 x Lidl 07.25, 08 x Lidl 07.25, 10 x Lidl 07.25, 12 x Lidl 07.25, 14 x Lidl 07.25, 20 x Lidl 10.25, 02 x Lidl 07.25","Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Cashew nuts",600.0,6.5,0.02,47.6
6111029000118,Cosumar Sucre En Lingot Pour Le Thé 1 kg,e,COSUMAR,"en:Sweeteners, en:Sugars",400.0,100.0,0.0,0.0
3362600011044,Henry’s,e,Henry's,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits",440.0,24.2353,0.882353,10.8235
6111032000600,Salim,b,Salim,"Dairies, Milks",58.0,0.0,0.0,3.0
5449000214911,BTE 33CL SLIM COCA COLA,e,Coca-Cola,"Bevande e preparati per bevande,Bevande,Bevande effervescente,Bibite gassate,Bibite gassate senza succo di frutta,Cola,Bibite gassate zuccherate senza succo di frutta,Bevande zuccherate",42.0,10.6,0.0,0.0
6111032001003,Assil,c,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",95.5,9.0,0.0,2.7
5449000061515,Ciel,b,"Ciel,The Cocacola Company","Boissons,Eaux,Boissons sans alcool",0.0,0.0,0.025,0.0
6111242100305,Cremy,a,jaouda,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts",109.0,2.0,0.0,3.0
42104964,Ciel 33cl,a,Ciel,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux de table",0.0,0.0,0.13,0.0
8425197712024,,e,Maruja,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolates,Compound chocolates,Food",539.0,50.0,0.275,33.0
6111246721278,Cream cheese,a,Original,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cream cheeses",257.0,0.0,0.0,18.0
6111128000088,ain saiss 50cl,a,Danone,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales",0.0,0.0,0.0,0.0
6111035003523,,b,BAHIA,"boissons, eaux, eaux-de-sources, eaux-minérales, eaux-de-table, fr:boissons, fr:eaux",0.0,0.0,0.0,0.0
5740900404465,Spreadable Slightly Salted,e,Lurpak,"Dairies,Fats,Spreads,Spreadable fats,Animal fats,Dairy spreads,Milkfat,Butters",680.0,0.6,0.875,75.0
7622210578464,Organic 70% Dark Chocolate Bar,e,Green & Black's,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs",580.0,29.0,0.01,42.0
6111246954461,jibal jben,d,jibal,Chees,138.0,3.5,0.8,11.5
6111259343108,KING COOKIES,e,Excelo,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Drop cookies",483.0,32.0,0.27,24.0
6111035003004,Oulmes Eau Gazeuse,a,Oulmès,Carbonated mineral waters,0.0,0.0,0.31,0.0
6111251420166,Eau,a,Aïn lfrane,"Boissons,Eaux,Eaux de sources,Eaux minérales,Eaux minérales naturelles",0.0,0.0,3e-06,0.0
6111018903161,Nescafé Classic,unknown,Nestlé,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Préparations pour boissons,Cafés,Boissons instantanées,Café Arabica,Cafés solubles,Café au lait en poudre soluble",,,,
6111032006619,Jamila,e,Danone,"Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable yogurts, en:fruit-yogurts",72.0,9.0,0.0,1.7
5449000214799,Coca-Cola Zero Sugar - 330 ml,c,Coca-Cola,"Beverages and beverages preparations, Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Non-alcoholic beverages, Colas, Diet sodas, Diet cola soft drink",0.3,0.0,0.02,0.0
6111252421575,Aquafina 50cl,b,Aquafina,"Boissons,Eaux,Eaux de table",1.0,0.1,0.1,0.1
3362600011228,Sable coco Henry s 42g,e,Henry's,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Sablés à la noix de coco",443.0,23.8,0.899,12.4
8445290615350,sauce tomate cuisinée,c,solis,Sauces tomate,68.0,4.4,1.0,0.4
20047238,,c,"Alesto,Alesto Lidl,Alesto Selection,Lidl","Biljne hrane i pića,Hranu biljnog podrijetla,Orasi i njihovi proizvodi,Orašasti plodovi,en:Mixed nuts",646.0,4.2,0.01,58.0
6111035001673,Aïn Atlas 50cl,a,Aïn Atlas,"Boissons,Eaux,Eaux de sources,Eaux minérales",0.0,0.0,0.024,0.0
7394376616228,Oat Drink Barista Edition,d,Oatly,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Oat-based drinks",61.0,3.4,0.0975,3.0
6111250470742,Lait U.H.T entier,b,Dost,"Produits laitiers, Laits, Laits homogénéisés, Laits UHT, Laits entiers, Laits de vache",58.0,0.0,0.0,3.0
6111203001467,margarine la prairie 225g,c,la Prairie,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Spreadable fats, Vegetable fats, Margarines, en:salted-spreads",635.0,0.0,0.7,70.0
7300400481595,Tartine croustillante Authentique,a,"Barilla, Wasa","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Pains,Pains croustillants,Pains croustillants complets",336.0,1.0,1.0,1.5
6111184001661,Star vinaigre de table BLANC,not-applicable,Star,"Condiments,Vinaigres,Vinaigres blancs",1.0,0.15,0.0,0.0
3046920022651,Excellence Noir Intense 70% Cacao,e,Lindt,"Produits laitiers,Produits fermentés,Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette,Chocolat noir en tablette extra dégustation à 70% de cacao minimum",566.0,30.0,0.1,41.0
6111032008583,,c,Gervais,"Dairies,Fermented foods,Fermented milk products,Cheeses,Desserts,Dairy desserts,Fermented dairy desserts,Fromages blancs - petit suisses and skyr,Plain fermented dairy desserts,Fresh cheeses,fr:Fromages blancs,fr:Fromages blancs natures",137.0,7.2,0.5,7.0
6111037000599,Familia 200g,c,,"Aliments et boissons à base de végétaux, Produits laitiers, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Matières grasses à tartiner, Matières grasses végétales, Matières grasses animales, Matière grasse laitière, en:dairy-spread, Margarines, Beurres",532.0,0.0,0.0,60.0
3608580065340,Pâte à tartiner noisettes et cacao,e,Bonne Maman,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",551.0,51.0,0.1,34.0
5010029000016,Weetabix,a,Weetabix,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals",358.0,4.21,0.257,2.11
5060042641000,Lightly Sea Salted,c,Tyrrell's,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Snacks salés,Amuse-gueules,Chips et frites,Chips,Chips de pommes de terre,Chips de pommes de terre à l'huile de tournesol,Chips de pommes de terre classiques",476.0,0.64,0.825,27.0
8052575090230,Nocciolata,e,Rigoni Di Asiago,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao",544.0,51.0,0.125,32.0
3057640257773,Eau Minérale Naturelle,a,Volvic,"beverages-and-beverages-preparations, beverages, waters, spring-waters, mineral-waters, natural-mineral-waters, getränke, de:mineralwasser, natürliches-mineralwasser, de:quellwasser, de:wasser",0.0,0.0,0.003,0.0
7622210584724,Dark chocolate,d,Green & Black's,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Chocolats,Chocolats noirs",607.0,14.0,0.13,50.0
3046920022606,Excellence Noir Puissant 85% Cacao,e,Lindt,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs en tablette",584.0,15.0,0.02,46.0
3155251205296,Tartine Doux,c,Primevère,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses végétales, Margarines, Margarines allégées",495.0,0.0,0.4,55.0
6111162001218,Filets de maquereau,a,joly,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Filets de poissons,Maquereaux,Filets de maquereaux,Filets de maquereaux à l'huile",180.0,0.6,0.5,8.5
6111251753912,611251753912,c,sos,en:tomato-sauces,73.0,2.3,0.83,3.3
6111248360130,Aïn Soltane,a,سلطان,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Waters,Spring waters,Mineral waters,Unsweetened beverages,Natural mineral waters,Non-carbonated natural mineral waters",0.0,0.0,0.0,0.0
3229820100234,Fourrés Chocolat Noir,d,Bjorg,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés, Biscuits au chocolat noir",481.0,27.0,0.49,20.0
6111003031107,,a,8dh,"Produits de la mer,Poissons et dérivés,Poissons,Poissons gras,Filets de poissons,Maquereaux,Filets de maquereaux",180.0,0.16,0.5,6.4
3760020507350,Pur beurre de cacahuète,b,"Jardin Bio, Léa Nature","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Petit-déjeuners,Produits à tartiner,Fruits à coques et dérivés,Pâtes à tartiner végétales,Produits à tartiner sucrés,Purées d'oléagineux,Beurres de légumineuses,Pâtes à tartiner,Beurres de fruits à coques,Beurres de cacahuètes",625.0,5.1,0.0,50.0
6111184001074,El Baraka Confiture De Fraises 430 G,d,El Baraka,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures de fruits rouges,Confitures de fraises",256.0,62.0,0.02,0.5
20022464,Extra dark chocolate 74% cacao,e,Fin Carré,"snacks, sweet-snacks, cocoa-and-its-products, chocolates, dark-chocolates, cacao-et-derives, fr:chocolats, fr:chocolats-noirs, fr:chocolats-noirs-extra-fin",571.0,26.0,0.02,42.0
3329770077003,Skyr nature 0%,a,Yoplait,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Fromages blancs - petit suisses et skyr,Desserts lactés fermentés nature,Skyrs,Skyrs nature,Fromages",57.0,3.6,0.139875,0.5
5013665100065,Organic - Lightly Salted - Wholegrain Low Fat - Rice Cakes imp,b,Kallø,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Puffed cereal cakes,Puffed rice cakes,Puffed wholegrain rice cakes",386.0,0.0,0.0,2.86
5449000036872,Hawai Tropical,e,"Hawai,Coca cola","Boissons,Boissons gazeuses,Sodas",41.0,9.5,0.026,0.0
5449000206770,Eau de table,a,Ciel,"Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux de table",,0.0,0.00625,0.0
6111184001197,,e,Star,"Condiments,Sauces,Mayonnaises,Groceries",563.0,0.0,5.0,62.0
3760049798609,Pain de mie grandes tranches Seigle & Graines 500g,b,La Boulangère,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Breads,Secale,Sliced breads,Rye,Rye breads",297.0,4.2,0.96,9.6
6111099000599,Huile de table lio,unknown,,"en:Plant-based foods and beverages, en:Plant-based foods, en:Fats, en:Vegetable fats, en:Vegetable oils, en:12-50dh-1litr",900.0,0.0,,100.0
6111242100220,Lait Entier UHT,c,Jaouda,"Produits laitiers,Laits,Laits homogénéisés,Laits UHT,Laits entiers,Lait entier UHT",58.0,4.2,0.0,3.63
5025125000129,Sourdough Bread - Superb Sprouted Grains n°7,b,Jason's,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,sourdough bread",233.0,2.6,0.825,1.1
6923818812082,Green Tea,c,green tea,"Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Thés,Thés verts,Thés verts chinois,the vert",0.5,0.2,0.1,0.5
7300400481588,FIBRES,a,Wasa,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains croustillants,Pains croustillants complets",333.0,2.0,1.2,5.0
3029330022428,14 Maxi Tranches complet sans sucres ajoutés,b,Jacquet,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Wholemeal breads, Wholemeal sliced breads",243.0,3.8,1.2,3.0
6111184000619,Mayonnaise,d,Star,"Condiments,Matières grasses,Sauces,Mayonnaises,en:groceries",592.0,0.05,1.75,65.21
3362600011006,Henry’s,e,Henry’s,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits",440.0,24.2,0.882,10.8
7311070032611,Krisprolls complets sans sucres ajoutés,a,Krisprolls,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains grillés,Petits pains grillés",400.0,1.1,1.1,6.6
8052575090254,Nocciolata bio,e,Rigoni di Asiago,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes et au cacao",544.0,51.0,0.12,32.0
8076809513753,Pesto Genovese 190g Barilla,e,Barilla,"Condiments,Sauces,Pasta sauces,Pestos,Green pestos,Groceries",492.0,5.0,3.2,47.0
6111259341197,Momo black,e,Excelo,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,en:Biscuit-snack-with-chocolate-filling",497.0,27.0,0.32,21.0
6111184007618,,e,Star,"Condiments, Sauces, Algerian-sauces, Groceries, en:algerian-style-sauces",385.56,16.0,2.2,33.0
16256163,poulain,b,Poulain,"Breakfasts, Spreads, Sweet spreads, fr:Pâtes à tartiner, Hazelnut spreads, en:chocolate-spreads",70.0,8.4,0.11,1.9
6111162000716,Confiture d'abricot,d,Delicia,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures d'abricot",272.0,50.0,0.0,0.0
3168930010265,cruesly mélange de noix,b,Quaker,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Mueslis, Céréales aux fruits à coques, Pépites de céréales croustillantes, Pépites de céréales aux fruits à coques",462.0,12.0,0.0,19.0
50457236,Tomato Ketchup,c,Heinz,"Condiments,Sauces,Tomato sauces,Ketchup,Tomato Ketchup,Groceries",109.0,22.5,0.9875,0.0
3017620429484,Nutella,e,"Ferrero, Nutella","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao, en:Confectionary based spreads",539.0,56.3,0.107,30.9
5410041001204,Original,e,"LU,Mondelēz,Tuc","Lanches comida,Petiscos salgados,Aperitivos,en:Biscuits and crackers,en:Crackers(Appetizers)",482.0,7.1,1.7,19.0
6111031005552,Merendino,e,"Bimo,Mondelez",gateau fourré chocolat,410.0,39.0,0.51,20.0
6111099005396,,d,,"Plant-based foods and beverages, Dairies, Plant-based foods, Fats, Spreads, Plant-based spreads, Vegetable fats, Spreadable fats, Animal fats, Dairy spreads, Margarines, Milkfat, Butters, en:salted-spreads",675.0,0.0,0.5,75.0
6111180000392,,e,Idéal,"Sweeteners,Sugars,Vanillin sugars",392.0,89.4,0.0,0.0
6111251420135,Aïn Ifrane,a,,"boissons-et-préparations-de-boissons, boissons, eaux, eaux-de-sources, eaux-minérales, eaux-minérales-naturelles, fr:boissons, fr:eaux",0.0,,0.00075,
8002270014901,S. Pellegrino Water,a,"Nestlé,Nestlé Waters,San Pellegrino","Bevande e preparati per bevande,Bevande,Bevande effervescente,Acque,Acque di sorgente,Acque minerali,Acque frizzanti,Acque minerali naturali,Acqua minerale frizzante,Acque minerali naturali carbonate,en:Boissons-sans-sucre-ajoute",0.0,0.0,0.0,0.0
59032823,nutella,e,"Ferrero, Nutella","petit-déjeuners, produits-à-tartiner, produits-à-tartiner-sucrés, pâtes-à-tartiner, pâtes-à-tartiner-aux-noisettes, pâtes-à-tartiner-au-chocolat, pâtes-à-tartiner-aux-noisettes-et-au-cacao, en:creme-para-barrar-de-avelã, en:creme-para-barrar-de-avelã-e-cacau, pt:creme-para-barrar-de-chocolate, pt:doces-para-barrar, pt:gorduras-para-barrar, en:pequenos-alomoços, pt:produtos-para-barrar, en:Confectionary based spreads",539.0,56.3,0.107,30.9
3155250358788,Primevère bio doux tartine & cuisson,c,Primevère,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Salted spreads, Spreadable fats, Vegetable fats, Margarines, en:light-margarines",485.0,0.0,0.4,55.0
6111032001010,DANONE ASSIL BANANE,c,Danone,"produits-laitiers, produits-fermentés, desserts, produits-laitiers-fermentés, desserts-lactés, desserts-lactés-fermentés, yaourts, en:produits-fermentés, fr:produits-laitiers, en:produits-laitiers-fermentés, fr:yaourts",95.5,9.0,0.0,2.8
6111018501480,Nescafé,unknown,Nescafe,Nescafe,,,,
50160884,Vegan Bouillon powder reduced salt,unknown,Marigold,"Plant-based foods and beverages, Plant-based foods, Dried products, Dried plant-based foods, Dried products to be rehydrated, Broths, Dehydrated broths, Vegetable broths, Bouillon powders, Dehydrated vegetable bouillons, Vegetable bouillon powders, Groceries",,,,
16256866,1848 Chocolat en poudre,e,Poulain,"Boissons et préparations de boissons,Boissons,Cacao et dérivés,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Chocolats en poudre,en:B",515.0,61.0,0.245,26.0
6111184000213,El Baraka Confiture D'abricots 430 G,d,el baraka,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures d'abricot",244.0,50.0,0.25,0.0
6111206000733,Jebli,d,"Centrale, Danone, Jebli","منتجات`الألبان, الأطعمة المخمرة, en:Fermented milk products, en:Spreads, جبن, en:Salted spreads, en:Cheese spreads, en:Cream cheeses",225.0,0.0,0.76,19.0
6111242102781,Tendre nature,c,"Tendre, jouda","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts",119.0,9.0,0.0,5.0
6111242100930,Raîbi,b,Jaouda,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Yaourts,Yaourt à boire de grenadine",75.3,13.5,0.0,1.38
4056489148739,NATURAL YOGURT,c,Milbona Lidl,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts",126.0,4.4,0.25,10.0
6111242103702,Yaourt Grec Muesli,c,Jaouda,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Yaourts à la grecque, Yaourts au lait de brebis",140.0,9.0,0.0,7.0
6111032008453,Danino,c,Danone,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts à la fraise, Yaourt aromatisé sucré",132.2,8.6,0.07,6.3
6111259340992,Eyoo cover,c,EXCELO,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, en:Biscuits-et-gateaux, en:Biscuits-fourres, en:Snacks-sucres, Biscuit-au-cacao-avec-fourrage-goût-vanille-et-enrobé-au-cacao",452.0,0.0,0.0,23.0
5449000131805,Coca-Cola zero azúcar,c,Coca-Cola,"Getränke und Getränkezubereitungen,Getränke,Kohlensäurehaltige Getränke,Getränke mit Süßstoff,Erfrischungsgetränke,Kalorienarme Getränke,Cola,Kalorienarme Erfrischungsgetränke,Kalorienarme Colas",0.2,0.0,0.02,0.0
3068320123264,La salvetat,a,"Danone, La Salvetat","Boissons et préparations de boissons,Boissons,Boissons gazeuses,Eaux,Eaux de sources,Eaux minérales,Eaux gazeuses,Eaux minérales naturelles,Eaux minérales gazeuses,Eau minérale naturelle gazéifiée",0.0,0.0,0.00125,0.0
3175681851849,Pomme 🍏 🍎 Noisette🥜,b,Gerblé,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits sucrés & biscuits apéritifs, Biscuits, Biscuits secs",453.0,11.0,0.01,17.0
3608580124047,Be Nuts ! - Pâte à tartiner Cacahuète,c,Andros,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Beurres de cacahuètes",614.0,15.0,0.7,49.0
06175700,Tartines craquantes au sarrasin imp,a,"Ekibio, Le pain des Fleurs","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Pains,Tartines craquantes extrudées,Pains croustillants",388.0,2.6,0.68,2.8
3451790988677,Le Beurre Tendre Doux,e,"Elle & Vire, Savencia","Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters, Unsalted butters, Sweet cream butters, Butter-82-fat-unsalted-easy-to-spread, fr:Beurres tendres",744.0,0.8,0.05,82.0
5010265002911,Dark Rye Crispbread,a,Ryvita,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Crispbreads,Rye breads",352.0,2.86,0.705,1.14
6111214004747,Pipas,b,,"Plant-based foods and beverages, Plant-based foods, Seeds, Sunflower seeds and their products, Sunflower seeds, en:roasted-sunflower-seeds",520.0,1.65,0.059,29.0
5010029000801,Family Pack,a,Weetabix,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales pour petit déjeuner riches en fibres",362.0,4.2,0.28,2.0
